cust_code,cust_price_sensitivity,cust_lifestage
CUST0000152715,unclassified,Other
CUST0000877835,Mid Market,Older Adults
CUST0000484065,Mid Market,Other
CUST0000538110,Mid Market,Pensioners
CUST0000322579,Mid Market,Young Adults
CUST0000780822,unclassified,Older Families
CUST0000719941,Up Market,Other
CUST0000199394,Up Market,Older Adults
CUST0000243335,Mid Market,
CUST0000007634,unclassified,Older Adults
CUST0000487728,unclassified,Other
CUST0000370635,unclassified,Other
CUST0000894451,unclassified,Young Families
CUST0000721354,Up Market,Pensioners
CUST0000788459,unclassified,Other
CUST0000211389,Mid Market,
CUST0000642033,unclassified,Other
CUST0000851370,Mid Market,Other
CUST0000784376,unclassified,Other
CUST0000609569,Less Affluent,Pensioners
CUST0000219780,Mid Market,Other
CUST0000709525,Mid Market,Other
CUST0000459098,Less Affluent,
CUST0000092269,Mid Market,Older Adults
CUST0000629003,Mid Market,Other
CUST0000090957,Mid Market,Older Adults
CUST0000392243,unclassified,Other
CUST0000180206,unclassified,Other
CUST0000964045,Mid Market,Other
CUST0000787661,Less Affluent,Other
CUST0000436401,Up Market,Other
CUST0000255397,Up Market,Other
CUST0000589225,Up Market,Other
CUST0000535622,Mid Market,Pensioners
CUST0000026426,Less Affluent,Other
CUST0000928511,unclassified,Other
CUST0000788910,Less Affluent,Other
CUST0000350353,Up Market,Other
CUST0000015976,Less Affluent,Older Adults
CUST0000827750,Mid Market,Other
CUST0000406773,Up Market,Young Adults
CUST0000101913,unclassified,Other
CUST0000983579,Mid Market,Other
CUST0000424608,Up Market,Other
CUST0000329284,Mid Market,
CUST0000766418,unclassified,Older Adults
CUST0000892746,Less Affluent,Pensioners
CUST0000765723,Less Affluent,Older Families
CUST0000190448,Up Market,Other
CUST0000094693,unclassified,Other
CUST0000318791,unclassified,Other
CUST0000446840,Mid Market,
CUST0000168297,unclassified,Other
CUST0000008716,Mid Market,Other
CUST0000538177,Less Affluent,Young Adults
CUST0000198334,Mid Market,Other
CUST0000985435,Mid Market,Other
CUST0000700288,Mid Market,Other
CUST0000601812,Mid Market,Other
CUST0000012470,Mid Market,Older Adults
CUST0000470698,Mid Market,
CUST0000914278,Up Market,Other
CUST0000547400,Up Market,Other
CUST0000892270,Mid Market,
CUST0000180051,unclassified,Other
CUST0000666129,unclassified,Older Adults
CUST0000626587,Less Affluent,Older Families
CUST0000372762,Mid Market,Other
CUST0000216101,unclassified,Other
CUST0000288146,Up Market,Other
CUST0000894426,Up Market,Other
CUST0000897025,Mid Market,Other
CUST0000247100,Up Market,Other
CUST0000873007,Less Affluent,Other
CUST0000261553,Mid Market,Other
CUST0000254620,Less Affluent,Other
CUST0000588201,Up Market,Young Adults
CUST0000613005,unclassified,Older Families
CUST0000912026,unclassified,Young Adults
CUST0000034375,Less Affluent,Other
CUST0000130446,Up Market,Other
CUST0000203419,unclassified,Other
CUST0000579898,unclassified,Other
CUST0000380112,unclassified,Other
CUST0000101377,Mid Market,Other
CUST0000767293,Mid Market,Other
CUST0000638765,unclassified,Other
CUST0000628932,Less Affluent,Other
CUST0000365689,unclassified,
CUST0000440798,Up Market,Other
CUST0000094518,Up Market,Other
CUST0000142444,Mid Market,Young Adults
CUST0000601659,Less Affluent,Older Families
CUST0000842436,unclassified,Other
CUST0000086931,unclassified,Other
CUST0000583570,Mid Market,Other
CUST0000079125,Up Market,Other
CUST0000807176,Up Market,Other
CUST0000516635,Less Affluent,Older Adults
CUST0000878929,Less Affluent,Other
CUST0000443416,Less Affluent,Other
CUST0000894955,Mid Market,Young Adults
CUST0000556920,Mid Market,Other
CUST0000633360,Up Market,Other
CUST0000856458,unclassified,Other
CUST0000721663,Mid Market,Other
CUST0000328598,unclassified,Other
CUST0000478840,Mid Market,Other
CUST0000491308,unclassified,Other
CUST0000986665,unclassified,Other
CUST0000816127,unclassified,Older Families
CUST0000980514,unclassified,Other
CUST0000544094,Mid Market,Other
CUST0000213897,Mid Market,Other
CUST0000156179,Mid Market,Other
CUST0000184426,Less Affluent,
CUST0000505066,Up Market,Pensioners
CUST0000144435,Less Affluent,Other
CUST0000229149,Mid Market,Other
CUST0000746502,Up Market,Young Adults
CUST0000323567,Up Market,Other
CUST0000075013,Mid Market,Other
CUST0000358603,Mid Market,Other
CUST0000301955,Up Market,Young Adults
CUST0000297678,Less Affluent,Other
CUST0000555011,Mid Market,Other
CUST0000690291,Less Affluent,Young Families
CUST0000992773,Less Affluent,
CUST0000930044,unclassified,Other
CUST0000912914,Less Affluent,Other
CUST0000313370,Mid Market,Other
CUST0000362661,Up Market,Other
CUST0000242140,Up Market,Other
CUST0000382456,Up Market,Other
CUST0000758801,Up Market,Other
CUST0000920247,Mid Market,Other
CUST0000835400,unclassified,Other
CUST0000624980,unclassified,Other
CUST0000802332,unclassified,Other
CUST0000355666,Less Affluent,
CUST0000495027,Mid Market,Other
CUST0000357863,Mid Market,Young Adults
CUST0000402467,Mid Market,Other
CUST0000488589,Less Affluent,Other
CUST0000513008,Up Market,Other
CUST0000110748,Up Market,Other
CUST0000785369,Mid Market,Young Adults
CUST0000194392,Mid Market,
CUST0000824333,unclassified,
CUST0000949077,Less Affluent,Other
CUST0000487114,unclassified,Other
CUST0000815647,Less Affluent,Other
CUST0000121266,unclassified,Other
CUST0000306533,unclassified,Other
CUST0000937956,unclassified,Other
CUST0000281089,Less Affluent,Other
CUST0000605952,unclassified,
CUST0000022234,Less Affluent,Older Families
CUST0000396827,Up Market,Other
CUST0000633868,Mid Market,Other
CUST0000277675,Less Affluent,Young Adults
CUST0000387914,Mid Market,
CUST0000777787,Mid Market,Other
CUST0000078889,Less Affluent,Other
CUST0000794762,unclassified,Older Adults
CUST0000436095,unclassified,Other
CUST0000665542,Up Market,Older Adults
CUST0000353945,Less Affluent,Other
CUST0000025691,Up Market,Older Families
CUST0000252562,Less Affluent,Other
CUST0000848715,Up Market,Young Adults
CUST0000487663,Up Market,Other
CUST0000050558,Mid Market,Older Adults
CUST0000393773,unclassified,Other
CUST0000569235,Up Market,Other
CUST0000582960,Mid Market,Other
CUST0000347309,Mid Market,
CUST0000901037,unclassified,Other
CUST0000907408,unclassified,
CUST0000957143,unclassified,Other
CUST0000444755,unclassified,Young Adults
CUST0000901474,Up Market,Other
CUST0000319505,Mid Market,Young Adults
CUST0000373737,Less Affluent,Other
CUST0000787270,unclassified,Other
CUST0000549621,Less Affluent,Young Families
CUST0000857815,unclassified,Other
CUST0000122993,Mid Market,Young Adults
CUST0000454985,Mid Market,Other
CUST0000369937,Mid Market,Other
CUST0000761936,unclassified,Other
CUST0000971718,Mid Market,Young Adults
CUST0000407194,Up Market,Older Adults
CUST0000622978,Mid Market,Other
CUST0000738183,Mid Market,
CUST0000120903,unclassified,Other
CUST0000126351,Less Affluent,Other
CUST0000061224,Mid Market,Other
CUST0000503217,unclassified,Other
CUST0000109451,unclassified,Other
CUST0000348012,Mid Market,Other
CUST0000780442,Mid Market,Other
CUST0000554342,Less Affluent,Other
CUST0000057790,unclassified,Other
CUST0000349859,Less Affluent,Other
CUST0000357661,unclassified,Other
CUST0000992117,unclassified,Other
CUST0000737314,unclassified,Other
CUST0000196637,Mid Market,Other
CUST0000733828,Less Affluent,Older Adults
CUST0000769692,Less Affluent,
CUST0000558567,unclassified,Other
CUST0000875143,Less Affluent,Other
CUST0000355981,Up Market,Other
CUST0000452777,unclassified,
CUST0000845893,Up Market,Other
CUST0000255673,unclassified,Young Adults
CUST0000477514,Mid Market,Other
CUST0000568084,Up Market,
CUST0000301027,Mid Market,Other
CUST0000528451,Mid Market,Other
CUST0000106749,Up Market,Other
CUST0000192559,unclassified,Other
CUST0000023729,unclassified,
CUST0000092328,Mid Market,Other
CUST0000568633,Less Affluent,Other
CUST0000957777,unclassified,Other
CUST0000096331,unclassified,Pensioners
CUST0000745995,Up Market,
CUST0000323706,Less Affluent,
CUST0000832345,Less Affluent,
CUST0000055988,unclassified,Other
CUST0000861794,Up Market,Other
CUST0000182451,unclassified,Other
CUST0000759603,unclassified,Other
CUST0000483557,Less Affluent,Other
CUST0000955346,unclassified,Other
CUST0000860835,Up Market,Other
CUST0000445287,Mid Market,Other
CUST0000720813,Up Market,
CUST0000023876,Less Affluent,Other
CUST0000359859,unclassified,Other
CUST0000857328,unclassified,Other
CUST0000197975,Mid Market,
CUST0000604900,unclassified,Other
CUST0000948399,unclassified,Other
CUST0000442152,unclassified,Other
CUST0000411972,unclassified,Other
CUST0000594823,Up Market,
CUST0000408366,Mid Market,Other
CUST0000453088,unclassified,Other
CUST0000419789,Up Market,Other
CUST0000951488,unclassified,Other
CUST0000302397,unclassified,Other
CUST0000753421,Up Market,Other
CUST0000596834,unclassified,Other
CUST0000012055,Mid Market,Other
CUST0000610284,Mid Market,Other
CUST0000618726,unclassified,Other
CUST0000292191,unclassified,Other
CUST0000671159,Mid Market,Other
CUST0000055116,unclassified,Other
CUST0000086468,unclassified,Other
CUST0000820448,Mid Market,Other
CUST0000199455,unclassified,Other
CUST0000262766,unclassified,Other
CUST0000785166,Mid Market,Other
CUST0000590182,Mid Market,Other
CUST0000618541,unclassified,
CUST0000204025,unclassified,Other
CUST0000415147,unclassified,Other
CUST0000056956,unclassified,Other
CUST0000585963,unclassified,Other
CUST0000689445,Mid Market,Other
CUST0000387000,unclassified,Other
CUST0000001058,Up Market,Other
CUST0000098418,Mid Market,Other
CUST0000531589,unclassified,Other
CUST0000239729,Up Market,Other
CUST0000714601,Mid Market,Other
CUST0000722390,unclassified,Other
CUST0000150629,unclassified,Older Adults
CUST0000490239,Up Market,Other
CUST0000043446,unclassified,Other
CUST0000930632,Up Market,Other
CUST0000705865,unclassified,Other
CUST0000159615,Mid Market,Other
CUST0000193230,unclassified,Other
CUST0000647993,Mid Market,Other
CUST0000578938,Mid Market,Other
CUST0000658002,Up Market,Other
CUST0000378984,Mid Market,Other
CUST0000270503,Less Affluent,Other
CUST0000151068,Up Market,Other
CUST0000131508,unclassified,Other
CUST0000282774,unclassified,Other
CUST0000429555,Up Market,Other
CUST0000400826,Up Market,Other
CUST0000314494,Up Market,Other
CUST0000560629,Up Market,Older Adults
CUST0000506636,unclassified,Other
CUST0000267589,Less Affluent,Other
CUST0000179646,unclassified,Other
CUST0000134680,Up Market,Other
CUST0000043639,Up Market,Other
CUST0000435931,unclassified,Other
CUST0000563076,unclassified,
CUST0000563760,Less Affluent,
CUST0000234349,Mid Market,Other
CUST0000317882,unclassified,Other
CUST0000876204,Less Affluent,Other
CUST0000983981,unclassified,Other
